0.336,NaN,NaN,-0.005,NaN,NaN,11940.13596,NaN,NaN,NaN,NaN,NaN,474.5753
0.34,NaN,NaN,-0.014,NaN,NaN,11939.22043,NaN,NaN,NaN,NaN,NaN,1049.818087
0.344,NaN,NaN,1.103,NaN,NaN,11934.75723,NaN,NaN,NaN,NaN,NaN,1524.393387
0.348,NaN,NaN,1.643,NaN,NaN,11934.07059,NaN,NaN,NaN,NaN,NaN,1035.437018
0.352,NaN,NaN,0.892,NaN,NaN,11937.33215,NaN,NaN,NaN,NaN,NaN,517.718509
0.356,NaN,NaN,-0.055,NaN,NaN,11940.02152,NaN,NaN,NaN,NaN,NaN,532.099579
0.36,NaN,NaN,0.096,NaN,NaN,11938.36212,NaN,NaN,NaN,NaN,NaN,1107.342366
0.364,NaN,NaN,1.19,NaN,NaN,11934.52835,NaN,NaN,NaN,NaN,NaN,1538.774457
0.368,NaN,NaN,1.643,NaN,NaN,11934.35669,NaN,NaN,NaN,NaN,NaN,992.293809
0.372,NaN,NaN,0.828,NaN,NaN,11937.78992,NaN,NaN,NaN,NaN,NaN,431.432091
0.376,NaN,NaN,-0.092,NaN,NaN,11940.42206,NaN,NaN,NaN,NaN,NaN,546.480648
0.38,NaN,NaN,0.256,NaN,NaN,11938.0188,NaN,NaN,NaN,NaN,NaN,1121.723436
0.384,NaN,NaN,1.345,NaN,NaN,11934.35669,NaN,NaN,NaN,NaN,NaN,1495.631248
0.388,NaN,NaN,1.684,NaN,NaN,11934.24225,NaN,NaN,NaN,NaN,NaN,934.76953
0.392,NaN,NaN,0.672,NaN,NaN,11938.0188,NaN,NaN,NaN,NaN,NaN,431.432091
0.396,NaN,NaN,-0.106,NaN,NaN,11940.02152,NaN,NaN,NaN,NaN,NaN,575.242788
0.4,NaN,NaN,0.352,NaN,NaN,11937.50382,NaN,NaN,NaN,NaN,NaN,1193.628784
0.404,NaN,NaN,1.451,NaN,NaN,11934.01337,NaN,NaN,NaN,NaN,NaN,1481.250178
0.408,NaN,NaN,1.602,NaN,NaN,11934.81445,NaN,NaN,NaN,NaN,NaN,877.245251
0.412,NaN,NaN,0.54,NaN,NaN,11938.70544,NaN,NaN,NaN,NaN,NaN,417.051021
0.416,NaN,NaN,-0.174,NaN,NaN,11940.47928,NaN,NaN,NaN,NaN,NaN,647.148136
0.42,NaN,NaN,0.471,NaN,NaN,11937.16049,NaN,NaN,NaN,NaN,NaN,1279.915202
0.424,NaN,NaN,1.464,NaN,NaN,11934.01337,NaN,NaN,NaN,NaN,NaN,1466.869108
0.428,NaN,NaN,1.602,NaN,NaN,11934.81445,NaN,NaN,NaN,NaN,NaN,819.720972
0.432,NaN,NaN,0.466,NaN,NaN,11938.76267,NaN,NaN,NaN,NaN,NaN,431.432091
0.436,NaN,NaN,-0.161,NaN,NaN,11939.84985,NaN,NaN,NaN,NaN,NaN,704.672415
0.44,NaN,NaN,0.585,NaN,NaN,11936.70273,NaN,NaN,NaN,NaN,NaN,1380.58269
0.444,NaN,NaN,1.556,NaN,NaN,11933.78449,NaN,NaN,NaN,NaN,NaN,1394.96376
0.448,NaN,NaN,1.524,NaN,NaN,11935.04334,NaN,NaN,NaN,NaN,NaN,719.053484
0.452,NaN,NaN,0.375,NaN,NaN,11939.22043,NaN,NaN,NaN,NaN,NaN,417.051021
0.456,NaN,NaN,-0.147,NaN,NaN,11939.90707,NaN,NaN,NaN,NaN,NaN,762.196694
0.46,NaN,NaN,0.746,NaN,NaN,11936.30219,NaN,NaN,NaN,NaN,NaN,1423.725899
0.464,NaN,NaN,1.588,NaN,NaN,11934.07059,NaN,NaN,NaN,NaN,NaN,1351.820551
0.468,NaN,NaN,1.391,NaN,NaN,11935.72998,NaN,NaN,NaN,NaN,NaN,575.242788
0.472,NaN,NaN,0.265,NaN,NaN,11939.62097,NaN,NaN,NaN,NaN,NaN,373.907812
0.476,NaN,NaN,-0.147,NaN,NaN,11939.56375,NaN,NaN,NaN,NaN,NaN,834.102042
0.48,NaN,NaN,0.86,NaN,NaN,11935.44388,NaN,NaN,NaN,NaN,NaN,1438.106969
0.484,NaN,NaN,1.615,NaN,NaN,11933.72726,NaN,NaN,NaN,NaN,NaN,1323.058411
0.488,NaN,NaN,1.231,NaN,NaN,11936.18774,NaN,NaN,NaN,NaN,NaN,560.861718
0.492,NaN,NaN,0.164,NaN,NaN,11939.84985,NaN,NaN,NaN,NaN,NaN,402.669951
0.496,NaN,NaN,-0.142,NaN,NaN,11939.67819,NaN,NaN,NaN,NaN,NaN,949.1506
0.5,NaN,NaN,0.97,NaN,NaN,11935.55832,NaN,NaN,NaN,NaN,NaN,1409.34483
0.504,NaN,NaN,1.693,NaN,NaN,11933.78449,NaN,NaN,NaN,NaN,NaN,1251.153063
0.508,NaN,NaN,1.135,NaN,NaN,11936.53107,NaN,NaN,NaN,NaN,NaN,517.718509
0.512,NaN,NaN,0.05,NaN,NaN,11939.90707,NaN,NaN,NaN,NaN,NaN,445.81316
0.516,NaN,NaN,0.013,NaN,NaN,11938.87711,NaN,NaN,NaN,NaN,NaN,1035.437018
0.52,NaN,NaN,1.116,NaN,NaN,11934.87167,NaN,NaN,NaN,NaN,NaN,1466.869108
0.524,NaN,NaN,1.734,NaN,NaN,11933.61282,NaN,NaN,NaN,NaN,NaN,1208.009854
0.528,NaN,NaN,1.02,NaN,NaN,11937.10327,NaN,NaN,NaN,NaN,NaN,488.956369
0.532,NaN,NaN,0.009,NaN,NaN,11940.2504,NaN,NaN,NaN,NaN,NaN,460.19423
0.536,NaN,NaN,0.073,NaN,NaN,11938.87711,NaN,NaN,NaN,NaN,NaN,1078.580227
0.54,NaN,NaN,1.19,NaN,NaN,11934.64279,NaN,NaN,NaN,NaN,NaN,1423.725899
0.544,NaN,NaN,1.716,NaN,NaN,11934.29947,NaN,NaN,NaN,NaN,NaN,1092.961296
0.548,NaN,NaN,0.856,NaN,NaN,11937.50382,NaN,NaN,NaN,NaN,NaN,460.19423
0.552,NaN,NaN,-0.028,NaN,NaN,11940.02152,NaN,NaN,NaN,NaN,NaN,532.099579
0.556,NaN,NaN,0.128,NaN,NaN,11938.41934,NaN,NaN,NaN,NaN,NaN,1136.104506
0.56,NaN,NaN,1.258,NaN,NaN,11934.29947,NaN,NaN,NaN,NaN,NaN,1466.869108
0.564,NaN,NaN,1.67,NaN,NaN,11934.24225,NaN,NaN,NaN,NaN,NaN,1006.674878
0.568,NaN,NaN,0.773,NaN,NaN,11937.78992,NaN,NaN,NaN,NaN,NaN,460.19423
0.572,NaN,NaN,-0.097,NaN,NaN,11940.07874,NaN,NaN,NaN,NaN,NaN,575.242788
0.576,NaN,NaN,0.279,NaN,NaN,11938.13324,NaN,NaN,NaN,NaN,NaN,1193.628784
0.58,NaN,NaN,1.368,NaN,NaN,11934.29947,NaN,NaN,NaN,NaN,NaN,1538.774457
0.584,NaN,NaN,1.57,NaN,NaN,11934.64279,NaN,NaN,NaN,NaN,NaN,920.38846
0.588,NaN,NaN,0.622,NaN,NaN,11938.41934,NaN,NaN,NaN,NaN,NaN,402.669951
0.592,NaN,NaN,-0.179,NaN,NaN,11940.19318,NaN,NaN,NaN,NaN,NaN,575.242788
0.596,NaN,NaN,0.37,NaN,NaN,11937.50382,NaN,NaN,NaN,NaN,NaN,1150.485575
0.6,NaN,NaN,1.409,NaN,NaN,11934.07059,NaN,NaN,NaN,NaN,NaN,1481.250178
0.604,NaN,NaN,1.588,NaN,NaN,11934.75723,NaN,NaN,NaN,NaN,NaN,790.958833
0.608,NaN,NaN,0.448,NaN,NaN,11938.81989,NaN,NaN,NaN,NaN,NaN,388.288882
0.612,NaN,NaN,-0.216,NaN,NaN,11940.42206,NaN,NaN,NaN,NaN,NaN,618.385997
0.616,NaN,NaN,0.448,NaN,NaN,11937.21771,NaN,NaN,NaN,NaN,NaN,1193.628784
0.62,NaN,NaN,1.464,NaN,NaN,11934.18503,NaN,NaN,NaN,NaN,NaN,1466.869108
0.624,NaN,NaN,1.487,NaN,NaN,11935.215,NaN,NaN,NaN,NaN,NaN,762.196694
0.628,NaN,NaN,0.384,NaN,NaN,11939.04877,NaN,NaN,NaN,NaN,NaN,373.907812
0.632,NaN,NaN,-0.257,NaN,NaN,11940.19318,NaN,NaN,NaN,NaN,NaN,704.672415
0.636,NaN,NaN,0.59,NaN,NaN,11936.41663,NaN,NaN,NaN,NaN,NaN,1294.296272
0.64,NaN,NaN,1.538,NaN,NaN,11933.72726,NaN,NaN,NaN,NaN,NaN,1409.34483
0.644,NaN,NaN,1.455,NaN,NaN,11935.38666,NaN,NaN,NaN,NaN,NaN,704.672415
0.648,NaN,NaN,0.292,NaN,NaN,11939.27765,NaN,NaN,NaN,NaN,NaN,402.669951
0.652,NaN,NaN,-0.206,NaN,NaN,11940.07874,NaN,NaN,NaN,NaN,NaN,790.958833
0.656,NaN,NaN,0.75,NaN,NaN,11936.18774,NaN,NaN,NaN,NaN,NaN,1380.58269
0.66,NaN,NaN,1.593,NaN,NaN,11933.89893,NaN,NaN,NaN,NaN,NaN,1351.820551
0.664,NaN,NaN,1.354,NaN,NaN,11935.95886,NaN,NaN,NaN,NaN,NaN,604.004927
0.668,NaN,NaN,0.205,NaN,NaN,11939.79263,NaN,NaN,NaN,NaN,NaN,388.288882
0.672,NaN,NaN,-0.229,NaN,NaN,11939.73541,NaN,NaN,NaN,NaN,NaN,877.245251
0.676,NaN,NaN,0.874,NaN,NaN,11935.84442,NaN,NaN,NaN,NaN,NaN,1394.96376
0.68,NaN,NaN,1.593,NaN,NaN,11933.95615,NaN,NaN,NaN,NaN,NaN,1251.153063
0.684,NaN,NaN,1.199,NaN,NaN,11936.01608,NaN,NaN,NaN,NaN,NaN,546.480648
0.688,NaN,NaN,0.064,NaN,NaN,11940.2504,NaN,NaN,NaN,NaN,NaN,388.288882
0.692,NaN,NaN,-0.138,NaN,NaN,11939.67819,NaN,NaN,NaN,NaN,NaN,877.245251
0.696,NaN,NaN,0.961,NaN,NaN,11935.55832,NaN,NaN,NaN,NaN,NaN,1481.250178
0.7,NaN,NaN,1.657,NaN,NaN,11934.07059,NaN,NaN,NaN,NaN,NaN,1208.009854
0.704,NaN,NaN,1.034,NaN,NaN,11936.70273,NaN,NaN,NaN,NaN,NaN,532.099579
0.708,NaN,NaN,0.013,NaN,NaN,11940.19318,NaN,NaN,NaN,NaN,NaN,445.81316
0.712,NaN,NaN,-0.051,NaN,NaN,11939.04877,NaN,NaN,NaN,NaN,NaN,1006.674878
0.716,NaN,NaN,1.08,NaN,NaN,11934.75723,NaN,NaN,NaN,NaN,NaN,1438.106969
0.72,NaN,NaN,1.702,NaN,NaN,11934.07059,NaN,NaN,NaN,NaN,NaN,1150.485575
0.724,NaN,NaN,0.929,NaN,NaN,11937.27493,NaN,NaN,NaN,NaN,NaN,488.956369
0.728,NaN,NaN,-0.042,NaN,NaN,11940.07874,NaN,NaN,NaN,NaN,NaN,445.81316
0.732,NaN,NaN,0.045,NaN,NaN,11938.87711,NaN,NaN,NaN,NaN,NaN,1064.199157
0.736,NaN,NaN,1.213,NaN,NaN,11934.64279,NaN,NaN,NaN,NaN,NaN,1438.106969
0.74,NaN,NaN,1.679,NaN,NaN,11934.41391,NaN,NaN,NaN,NaN,NaN,1092.961296
0.744,NaN,NaN,0.81,NaN,NaN,11937.78992,NaN,NaN,NaN,NaN,NaN,431.432091
0.748,NaN,NaN,-0.129,NaN,NaN,11940.5365,NaN,NaN,NaN,NaN,NaN,488.956369
0.752,NaN,NaN,0.109,NaN,NaN,11938.47656,NaN,NaN,NaN,NaN,NaN,1092.961296
0.756,NaN,NaN,1.295,NaN,NaN,11934.24225,NaN,NaN,NaN,NaN,NaN,1394.96376
0.76,NaN,NaN,1.56,NaN,NaN,11934.70001,NaN,NaN,NaN,NaN,NaN,1021.055948
0.764,NaN,NaN,0.695,NaN,NaN,11938.0188,NaN,NaN,NaN,NaN,NaN,402.669951
0.768,NaN,NaN,-0.184,NaN,NaN,11940.30762,NaN,NaN,NaN,NaN,NaN,560.861718
0.772,NaN,NaN,0.21,NaN,NaN,11937.96158,NaN,NaN,NaN,NaN,NaN,1179.247715
0.776,NaN,NaN,1.373,NaN,NaN,11934.29947,NaN,NaN,NaN,NaN,NaN,1423.725899
0.78,NaN,NaN,1.647,NaN,NaN,11934.70001,NaN,NaN,NaN,NaN,NaN,949.1506
0.784,NaN,NaN,0.595,NaN,NaN,11938.53378,NaN,NaN,NaN,NaN,NaN,431.432091
0.788,NaN,NaN,-0.124,NaN,NaN,11940.07874,NaN,NaN,NaN,NaN,NaN,604.004927
0.792,NaN,NaN,0.366,NaN,NaN,11937.44659,NaN,NaN,NaN,NaN,NaN,1222.390924
0.796,NaN,NaN,1.409,NaN,NaN,11933.95615,NaN,NaN,NaN,NaN,NaN,1481.250178
0.8,NaN,NaN,1.579,NaN,NaN,11934.70001,NaN,NaN,NaN,NaN,NaN,834.102042
0.804,NaN,NaN,0.498,NaN,NaN,11938.76267,NaN,NaN,NaN,NaN,NaN,388.288882
0.808,NaN,NaN,-0.252,NaN,NaN,11940.42206,NaN,NaN,NaN,NaN,NaN,647.148136
0.812,NaN,NaN,0.471,NaN,NaN,11937.04605,NaN,NaN,NaN,NaN,NaN,1265.534133
0.816,NaN,NaN,1.469,NaN,NaN,11934.07059,NaN,NaN,NaN,NaN,NaN,1438.106969
0.82,NaN,NaN,1.483,NaN,NaN,11935.32944,NaN,NaN,NaN,NaN,NaN,790.958833
0.824,NaN,NaN,0.311,NaN,NaN,11939.67819,NaN,NaN,NaN,NaN,NaN,359.526742
0.828,NaN,NaN,-0.239,NaN,NaN,11940.07874,NaN,NaN,NaN,NaN,NaN,733.434554
0.832,NaN,NaN,0.581,NaN,NaN,11936.64551,NaN,NaN,NaN,NaN,NaN,1308.677342
0.836,NaN,NaN,1.524,NaN,NaN,11933.89893,NaN,NaN,NaN,NaN,NaN,1452.488039
0.84,NaN,NaN,1.409,NaN,NaN,11935.38666,NaN,NaN,NaN,NaN,NaN,704.672415
0.844,NaN,NaN,0.306,NaN,NaN,11939.44931,NaN,NaN,NaN,NaN,NaN,417.051021
0.848,NaN,NaN,-0.312,NaN,NaN,11940.13596,NaN,NaN,NaN,NaN,NaN,790.958833
0.852,NaN,NaN,0.755,NaN,NaN,11936.30219,NaN,NaN,NaN,NaN,NaN,1323.058411
0.856,NaN,NaN,1.57,NaN,NaN,11933.89893,NaN,NaN,NaN,NaN,NaN,1351.820551
0.86,NaN,NaN,1.318,NaN,NaN,11935.90164,NaN,NaN,NaN,NaN,NaN,618.385997
0.864,NaN,NaN,0.155,NaN,NaN,11939.96429,NaN,NaN,NaN,NaN,NaN,388.288882
0.868,NaN,NaN,-0.179,NaN,NaN,11939.79263,NaN,NaN,NaN,NaN,NaN,891.626321
0.872,NaN,NaN,0.869,NaN,NaN,11935.61554,NaN,NaN,NaN,NaN,NaN,1409.34483
0.876,NaN,NaN,1.62,NaN,NaN,11933.67004,NaN,NaN,NaN,NaN,NaN,1251.153063
0.88,NaN,NaN,1.144,NaN,NaN,11936.35941,NaN,NaN,NaN,NaN,NaN,532.099579
0.884,NaN,NaN,0.064,NaN,NaN,11940.02152,NaN,NaN,NaN,NaN,NaN,402.669951
0.888,NaN,NaN,-0.156,NaN,NaN,11939.50653,NaN,NaN,NaN,NaN,NaN,934.76953
0.892,NaN,NaN,0.961,NaN,NaN,11935.5011,NaN,NaN,NaN,NaN,NaN,1495.631248
0.896,NaN,NaN,1.625,NaN,NaN,11934.12781,NaN,NaN,NaN,NaN,NaN,1150.485575
0.9,NaN,NaN,0.997,NaN,NaN,11937.16049,NaN,NaN,NaN,NaN,NaN,532.099579
0.904,NaN,NaN,-0.01,NaN,NaN,11940.2504,NaN,NaN,NaN,NaN,NaN,445.81316
0.908,NaN,NaN,-0.033,NaN,NaN,11938.87711,NaN,NaN,NaN,NaN,NaN,1035.437018
0.912,NaN,NaN,1.084,NaN,NaN,11934.81445,NaN,NaN,NaN,NaN,NaN,1510.012317
0.916,NaN,NaN,1.661,NaN,NaN,11933.89893,NaN,NaN,NaN,NaN,NaN,1092.961296
0.92,NaN,NaN,0.888,NaN,NaN,11937.21771,NaN,NaN,NaN,NaN,NaN,488.956369
0.924,NaN,NaN,-0.042,NaN,NaN,11940.07874,NaN,NaN,NaN,NaN,NaN,503.337439
0.928,NaN,NaN,0.086,NaN,NaN,11938.591,NaN,NaN,NaN,NaN,NaN,1107.342366
0.932,NaN,NaN,1.313,NaN,NaN,11934.12781,NaN,NaN,NaN,NaN,NaN,1639.441945
0.936,NaN,NaN,1.593,NaN,NaN,11934.58557,NaN,NaN,NaN,NaN,NaN,963.531669
0.94,NaN,NaN,0.805,NaN,NaN,11937.84714,NaN,NaN,NaN,NaN,NaN,460.19423
0.944,NaN,NaN,-0.092,NaN,NaN,11940.36484,NaN,NaN,NaN,NaN,NaN,503.337439
0.948,NaN,NaN,0.192,NaN,NaN,11938.24768,NaN,NaN,NaN,NaN,NaN,1179.247715
0.952,NaN,NaN,1.295,NaN,NaN,11934.12781,NaN,NaN,NaN,NaN,NaN,1466.869108
0.956,NaN,NaN,1.679,NaN,NaN,11934.24225,NaN,NaN,NaN,NaN,NaN,992.293809
0.96,NaN,NaN,0.622,NaN,NaN,11937.96158,NaN,NaN,NaN,NaN,NaN,431.432091
0.964,NaN,NaN,-0.129,NaN,NaN,11940.02152,NaN,NaN,NaN,NaN,NaN,589.623857
0.968,NaN,NaN,0.283,NaN,NaN,11938.0188,NaN,NaN,NaN,NaN,NaN,1208.009854
0.972,NaN,NaN,1.341,NaN,NaN,11934.24225,NaN,NaN,NaN,NaN,NaN,1438.106969
0.976,NaN,NaN,1.638,NaN,NaN,11934.52835,NaN,NaN,NaN,NaN,NaN,906.00739
0.98,NaN,NaN,0.553,NaN,NaN,11938.76267,NaN,NaN,NaN,NaN,NaN,445.81316
0.984,NaN,NaN,-0.152,NaN,NaN,11940.2504,NaN,NaN,NaN,NaN,NaN,632.767066
0.988,NaN,NaN,0.439,NaN,NaN,11937.16049,NaN,NaN,NaN,NaN,NaN,1308.677342
0.992,NaN,NaN,1.428,NaN,NaN,11934.01337,NaN,NaN,NaN,NaN,NaN,1423.725899
0.996,NaN,NaN,1.62,NaN,NaN,11934.52835,NaN,NaN,NaN,NaN,NaN,862.864181
1,NaN,NaN,0.448,NaN,NaN,11938.81989,NaN,NaN,NaN,NaN,NaN,417.051021
