45736890,17
46282674,1
46282748,18
46286942,2
46287039,17
46291369,1
46291432,18
46295638,2
46295736,17
46304183,1
46304246,18
46308451,2
46308548,17
46321918,1
46321985,18
46326186,2
46326284,17
46340400,1
46340468,18
46344670,2
46344769,17
46353092,1
46353153,18
46357363,2
46357459,17
46362051,1
46362114,18
46366317,2
46366414,17
46370967,1
46371030,18
46375237,2
46375334,17
46383404,1
46383466,18
46387672,2
46387769,17
46395807,1
46395871,18
46400078,2
46400175,17
46408168,1
46408231,18
46412439,2
46412535,17
46420664,1
46420727,18
46424932,2
46425027,17
46654521,1
46654588,18
46658791,2
46658889,17
46663206,1
46663271,18
46667475,2
46667573,17
46676112,1
46676175,18
46680379,2
46680478,17
46693672,1
46693733,18
46697943,2
46698040,17
46712054,1
46712116,18
46716324,2
46716420,17
46724597,1
46724660,18
46728868,2
46728965,17
46733552,1
46733615,18
46737822,2
46737919,17
46742531,1
46742595,18
46746802,2
46746899,17
46754924,1
46754987,18
46759190,2
46759287,17
46767464,1
46767527,18
46771734,2
46771832,17
46779776,1
46779840,18
46784042,2
46784140,17
46792221,1
46792284,18
46796490,2
46796588,17
47026092,1
47026160,18
47030363,2
47030460,17
47034773,1
47034835,18
47039039,2
47039135,17
47047468,1
47047530,18
47051736,2
47051832,17
47065034,1
47065097,18
47069304,2
47069401,17
47083525,1
47083588,18
47087796,2
47087893,17
47095922,1
47095985,18
47100192,2
47100289,17
47104872,1
47104935,18
47109139,2
47109236,17
47114092,1
47114156,18
47118357,2
47118454,17
47126437,1
47126500,18
47130706,2
47130804,17
47138804,1
47138868,18
47143074,2
47143172,17
47151272,1
47151336,18
47155542,2
47155639,17
47163745,1
47163809,18
47168016,2
47168114,17
47397606,1
47397672,18
47401875,2
47401972,17
47406279,1
47406342,18
47410547,2
47410644,17
47418991,1
47419055,18
47423260,2
47423356,17
47436265,1
47436327,18
47440531,2
47440629,17
47456134,1
47456197,18
47460404,2
47460501,17
47468582,1
47468646,18
47472853,2
47472950,17
47477532,1
47477596,18
47481802,2
47481900,17
47486600,1
47486664,18
47490869,2
47490967,17
47498992,1
47499057,18
47503259,2
47503356,17
47511360,1
47511423,18
47515626,2
47515723,17
47523813,1
47523878,18
47528079,2
47528175,17
47536289,1
47536351,18
47540559,2
47540656,17
47769891,1
47769958,18
47774159,2
47774256,17
47778570,1
47778633,18
47782839,2
47782937,17
47807814,1
47807877,18
47812083,2
47812179,17
47820184,1
47820247,18
47824452,2
47824550,17
47832670,1
47832732,18
47836936,2
47837032,17
47845115,1
47845178,18
47849385,2
47849483,17
47854061,1
47854125,18
47858330,2
47858427,17
47863145,1
47863209,18
47867414,2
47867510,17
47875548,1
47875611,18
47879815,2
47879913,17
47887928,1
47887992,18
47892196,2
47892294,17
47900381,1
47900444,18
47904651,2
47904748,17
47912840,1
47912904,18
47917107,2
47917204,17
48155160,1
48155225,18
48159428,2
48159525,17
48167679,1
48167742,18
48171947,2
48172044,17
48179996,1
48180060,18
48184264,2
48184362,17
48192387,1
48192450,18
48196656,2
48196750,17
48209339,1
48209403,18
48213608,2
48213703,17
48221811,1
48221875,18
48226080,2
48226176,17
48230752,1
48230815,18
48235018,2
48235116,17
48239861,1
48239925,18
48244130,2
48244225,17
48252269,1
48252333,18
48256539,2
48256635,17
48264620,1
48264684,18
48268887,2
48268984,17
48277057,1
48277121,18
48281322,2
48281421,17
48289561,1
48289624,18
48293831,2
48293927,17
48523314,1
48523379,18
48527579,2
48527674,17
48531987,1
48532049,18
48536255,2
48536349,17
48544654,1
48544718,18
48548924,2
48549022,17
48562125,1
48562188,18
48566392,2
48566486,17
48587774,1
48587837,18
48592040,2
48592135,17
48600199,1
48600263,18
48604468,2
48604565,17
48609144,1
48609208,18
48613410,2
48613506,17
48618333,1
48618394,18
48622600,2
48622698,17
48630624,1
48630688,18
48634895,2
48634991,17
48643065,1
48643129,18
48647335,2
48647432,17
48664346,1
48664406,18
48668614,2
48668709,17
48676681,1
48676743,18
48680951,2
48681046,17
48910784,1
48910850,18
48915051,2
48915148,17
48919462,1
48919523,18
48923731,2
48923826,17
48935431,1
48935494,18
48939700,2
48939794,17
48949594,1
48949657,18
48953860,2
48953957,17
48968031,1
48968094,18
48972300,2
48972395,17
48980314,1
48980377,18
48984584,2
48984682,17
48989264,1
48989326,18
48993533,2
48993630,17
48998569,1
48998632,18
49002838,2
49002934,17
49014097,1
49014160,18
49018367,2
49018462,17
49026484,1
49026549,18
49030755,2
49030852,17
49038909,1
49038973,18
49043178,2
49043275,17
49051308,1
49051371,18
49055580,2
49055676,17
49315673,1
49315739,18
49319944,2
49320039,17
49328101,1
49328163,18
49332369,2
49332465,17
49340530,1
49340593,18
49344800,2
49344895,17
49352945,1
49353010,18
49357212,2
49357308,17
49368811,1
49368874,18
49373081,2
49373176,17
49381199,1
49381262,18
49385469,2
49385565,17
49390144,1
49390209,18
49394414,2
49394511,17
49402385,1
49402449,18
49406655,2
49406751,17
49414749,1
49414813,18
49419018,2
49419114,17
49427077,1
49427137,18
49431348,2
49431442,17
49439721,1
49439784,18
49443991,2
49444086,17
49452001,1
49452064,18
49456272,2
49456366,17
49699359,1
49699423,18
49703628,2
49703723,17
49708041,1
49708104,18
49712307,2
49712403,17
49720702,1
49720765,18
49724968,2
49725064,17
49738154,1
49738216,18
49742420,2
49742516,17
49768299,1
49768362,18
