45736891,0
46203042,1
46203233,0
46220651,1
46220839,0
46239210,1
46239402,0
46255895,1
46256082,0
46273491,1
46273679,0
46292099,1
46292290,0
46296799,2
46296988,0
46307166,2
46307358,0
46315812,2
46316002,0
46328783,2
46328968,0
46346473,2
46346666,0
46364940,2
46365126,0
46377620,2
46377810,0
46386284,2
46386472,0
46395224,2
46395415,0
46407617,2
46407799,0
46420108,2
46420294,0
46432388,2
46432578,0
46444904,2
46444905,0
46575192,1
46575382,0
46592695,1
46592885,0
46611299,1
46611487,0
46627749,1
46627926,0
46645396,1
46645584,0
46663823,1
46664013,0
46668477,2
46668662,0
46678953,2
46679139,0
46687664,2
46687851,0
46700509,2
46700697,0
46718186,2
46718372,0
46736545,2
46736732,0
46749025,0
46749217,0
46757677,2
46757862,0
46766667,2
46766858,0
46779060,2
46779248,0
46791602,2
46791792,0
46803826,2
46804015,0
46816413,2
46816414,0
46946617,1
46946807,0
46964250,1
46964435,0
46982630,1
46982818,0
46999314,1
46999502,0
47016911,1
47017101,0
47035364,1
47035553,0
47040034,2
47040221,0
47050466,2
47050656,0
47059102,2
47059288,0
47071768,2
47071957,0
47089393,2
47089581,0
47107886,2
47108067,0
47120344,2
47120530,0
47129046,2
47129234,0
47138300,2
47138484,0
47150537,2
47150727,0
47162989,2
47163177,0
47175411,2
47175598,0
47187780,2
47187781,0
47318061,1
47318243,0
47335576,1
47335768,0
47354211,1
47354402,0
47370713,1
47370901,0
47388151,1
47388336,0
47406824,1
47407012,0
47411462,2
47411648,0
47422005,2
47422193,0
47430713,2
47430902,0
47443379,2
47443571,0
47460666,2
47460850,0
47480448,2
47480636,0
47492960,2
47493146,0
47501661,2
47501853,0
47510765,2
47510955,0
47523186,2
47523372,0
47535351,2
47535544,0
47547908,2
47548097,0
47560394,2
47560395,0
47690460,1
47690642,0
47708066,1
47708255,0
47726643,1
47726829,0
47743121,1
47743313,0
47760684,1
47762568,0
47779201,1
47779391,0
47783797,2
47783991,0
47794335,2
47794520,0
47803047,2
47803235,0
47832139,2
47832328,0
47844547,2
47844735,0
47857088,2
47857275,0
47869527,2
47869715,0
47878161,2
47878350,0
47887330,2
47887518,0
47899624,2
47899814,0
47911980,2
47912167,0
47924466,2
47924652,0
47936941,2
47936942,0
48072242,1
48072429,0
48089885,1
48090075,0
48108566,1
48109925,0
48125012,1
48125201,0
48142620,1
48142812,0
48161207,1
48161393,0
48165831,2
48166023,0
48179553,2
48179744,0
48192017,2
48192206,0
48204270,2
48204456,0
48216723,2
48216915,0
48233639,2
48233827,0
48246288,2
48246477,0
48254981,2
48255168,0
48264064,2
48264249,0
48276424,2
48276614,0
48288734,2
48288920,0
48301113,2
48301303,0
48313638,2
48313639,0
48443795,1
48443983,0
48461491,1
48461679,0
48480076,1
48480270,0
48496512,1
48496698,0
48513988,1
48514178,0
48532571,1
48532758,0
48537184,2
48542530,0
48547710,2
48547904,0
48556458,2
48556650,0
48569098,2
48569286,0
48586297,2
48586485,0
48612043,2
48612232,0
48624558,2
48625890,0
48633220,2
48633404,0
48642410,2
48642605,0
48654721,2
48654907,0
48667265,2
48667457,0
48688382,2
48688574,0
48700680,2
48700681,0
48831390,1
48831580,0
48848845,1
48849034,0
48867381,1
48867572,0
48883971,1
48884161,0
48901488,1
48901677,0
48919902,1
48920096,0
48924570,2
48924758,0
48935136,2
48935328,0
48943823,2
48944011,0
48959853,2
48960039,0
48973999,2
48975619,0
48992360,2
48992546,0
49004720,2
49004912,0
49013389,2
49013580,0
49022719,2
49022907,0
49038243,2
49038437,0
49050589,2
49055408,0
49062956,2
49063139,0
49075436,2
49075437,0
49232163,1
49232352,0
49249642,1
49249837,0
49268278,1
49270421,0
49284492,1
49284681,0
49302276,1
49302469,0
49320684,1
49320871,0
49325293,0
49325479,0
49340087,2
49340271,0
49352579,2
49352769,0
49364710,2
49364901,0
49377313,2
49377505,0
49393250,2
49393438,0
49405681,2
49405867,0
49414231,2
49414419,0
49426518,2
49439352,0
49440046,2
49442038,0
49451273,2
49451460,0
49463904,2
49464094,0
49476147,2
49476148,0
49620010,1
49621571,0
49637460,1
49637650,0
49655928,1
49656121,0
49672614,1
49672804,0
49690116,1
49690300,0
49708691,1
49708882,0
49713303,2
49723216,0
49723909,2
49725900,0
49732326,2
49732520,0
49745108,2
49745302,0
49762587,2
49762775,0
