46044930,190.0
46045452,189.0
46057619,190.0
46058139,189.0
46062659,190.0
46062745,189.0
46063179,190.0
46063267,189.0
46063873,190.0
46064133,189.0
46068383,190.0
46068471,189.0
46069942,190.0
46070030,189.0
46070247,190.0
46070941,189.0
46076323,190.0
46076366,189.0
46081618,190.0
46081662,189.0
46083136,190.0
46083703,189.0
46092553,190.0
46092596,189.0
46095852,190.0
46096460,189.0
46103742,190.0
46103958,191.0
46104262,190.0
46104435,189.0
46105257,188.0
46106599,189.0
46106643,191.0
46106687,194.0
46106729,200.0
46106774,206.0
46106815,212.0
46106859,217.0
46106903,221.0
46106947,224.0
46106989,225.0
46107033,226.0
46107075,227.0
46107509,228.0
46107813,227.0
46108767,253.0
46108809,265.0
46108853,274.0
46108897,280.0
46108941,283.0
46108983,285.0
46109113,284.0
46109157,283.0
46109201,282.0
46109243,281.0
46109287,280.0
46109331,279.0
46109375,278.0
46109461,277.0
46109547,276.0
46109635,275.0
46109763,274.0
46110111,273.0
46111629,272.0
46111977,273.0
46112064,272.0
46112107,273.0
46112237,272.0
46112541,271.0
46112585,272.0
46112757,271.0
46113927,272.0
46114275,271.0
46116269,270.0
46116617,271.0
46116703,270.0
46117004,271.0
46117049,270.0
46117223,271.0
46117439,270.0
46117785,271.0
46117917,270.0
46118393,271.0
46118957,270.0
46120342,271.0
46120517,270.0
46120558,271.0
46121167,270.0
46121338,271.0
46121773,272.0
46121817,271.0
46121902,272.0
46121946,271.0
46122597,270.0
46122641,271.0
46123074,270.0
46123246,271.0
46123465,270.0
46123551,271.0
46124027,270.0
46124200,271.0
46124721,270.0
46125112,271.0
46125154,272.0
46125199,274.0
46125243,277.0
46125285,280.0
46125328,282.0
46125372,284.0
46125414,285.0
46125458,286.0
46125762,287.0
46125806,286.0
46125848,287.0
46126196,286.0
46126370,287.0
46128540,286.0
46128930,287.0
46129234,286.0
46129278,287.0
46129364,286.0
46129408,287.0
46129453,286.0
46129712,287.0
46131140,286.0
46132352,287.0
46133175,286.0
46133348,287.0
46133868,286.0
46134128,287.0
46134820,286.0
46134908,287.0
46135210,286.0
46136512,287.0
46136644,286.0
46137294,287.0
46137597,286.0
46137686,287.0
46139552,286.0
46141071,287.0
46141939,286.0
46141983,287.0
46142028,286.0
46142244,287.0
46142548,286.0
46142589,287.0
46142938,286.0
46142982,287.0
46144803,286.0
46145022,287.0
46145803,286.0
46146843,287.0
46147584,286.0
46147757,287.0
46148018,286.0
46148059,287.0
46148407,286.0
46150275,287.0
46150665,286.0
46152751,287.0
46152795,286.0
46153531,287.0
46153705,286.0
46155051,287.0
46155573,286.0
46155658,287.0
46156657,286.0
46157699,287.0
46157873,286.0
46159693,287.0
46160171,286.0
46161299,285.0
46161644,286.0
46161688,285.0
46161904,286.0
46167892,287.0
46167937,286.0
46167979,287.0
46168022,286.0
46168238,287.0
46168501,286.0
46169626,285.0
46170103,286.0
46170146,285.0
46170188,286.0
46170926,285.0
46170968,286.0
46171966,285.0
46172008,286.0
46172052,285.0
46172356,286.0
46173442,285.0
46173964,284.0
46174268,285.0
46174312,284.0
46174398,285.0
46174442,284.0
46174486,285.0
46174964,284.0
46175180,285.0
46175790,284.0
46176528,285.0
46177094,284.0
46177354,285.0
46180134,286.0
46182872,285.0
46183784,286.0
46183869,285.0
46184304,286.0
46184520,285.0
46185216,286.0
46185781,285.0
46185998,284.0
46186866,285.0
46187559,284.0
46187604,285.0
46187645,284.0
46187733,285.0
46187777,284.0
46187864,285.0
46187905,284.0
46189121,285.0
46189295,284.0
46189511,285.0
46189555,284.0
46189773,285.0
46190075,284.0
46190164,285.0
46190208,284.0
46190769,285.0
46190857,284.0
46191507,283.0
46191637,284.0
46197919,285.0
46198049,286.0
46198438,285.0
46200303,284.0
46200344,285.0
46200389,284.0
46201864,285.0
46202039,284.0
46202341,285.0
46202732,284.0
46202907,285.0
46202949,284.0
46203297,285.0
46203471,284.0
46203947,283.0
46204423,284.0
46204812,285.0
46205247,284.0
46205420,285.0
46205680,284.0
46208715,285.0
46208800,284.0
46209146,283.0
46210275,284.0
46210882,285.0
46210925,284.0
46213226,283.0
46213268,284.0
46213354,283.0
46213398,284.0
46213443,283.0
46213573,284.0
46218686,285.0
46218774,284.0
46219250,283.0
46219338,284.0
46219424,283.0
46219858,284.0
